project_name,buildID,build_State,duplicatedCode,GodClass,GodMethod,CyclomaticComplexity,DataClass,File_Modified
gradle/gradle,50375325,1,0,0,0,0,0,0
gradle/gradle,50973825,1,0,0,0,0,0,1
gradle/gradle,45849924,1,0,0,0,0,0,0
gradle/gradle,46322540,1,0,0,0,0,0,1
gradle/gradle,21085871,1,0,0,0,0,0,0
gradle/gradle,38764010,1,0,0,0,0,0,1
gradle/gradle,40086973,1,0,0,0,0,0,1
gradle/gradle,40930997,1,0,0,0,0,0,0
gradle/gradle,25374077,1,0,0,0,0,0,5
gradle/gradle,35051055,1,0,0,0,0,0,0
gradle/gradle,54052372,1,0,0,0,0,0,0
gradle/gradle,47760389,1,0,0,0,0,0,0
gradle/gradle,51152741,1,0,0,0,0,0,0
gradle/gradle,62057237,1,0,0,0,0,0,6
gradle/gradle,36720032,1,0,0,0,0,0,0
gradle/gradle,37617266,1,0,0,0,0,0,0
gradle/gradle,20676711,1,0,0,0,0,0,0
gradle/gradle,46216150,1,0,0,0,0,0,20
gradle/gradle,30313179,1,0,0,0,0,0,4
gradle/gradle,40970352,1,0,0,0,1,0,1
gradle/gradle,43533046,1,0,0,0,0,0,0
gradle/gradle,35572245,1,0,0,0,0,0,1
gradle/gradle,53135472,1,0,0,0,0,0,1
gradle/gradle,54208142,1,0,0,0,1,0,3
gradle/gradle,50264273,1,0,1,0,5,0,1
gradle/gradle,57829406,1,0,0,0,0,0,0
gradle/gradle,44986184,1,0,0,0,0,0,5
gradle/gradle,27987155,1,0,0,0,0,0,0
gradle/gradle,47714980,0,0,0,0,0,0,1
gradle/gradle,29690499,1,0,0,0,0,0,0
gradle/gradle,29812797,1,0,0,0,0,0,0
gradle/gradle,31753219,1,0,0,0,0,0,1
gradle/gradle,26087506,1,0,0,0,0,0,0
gradle/gradle,32422647,1,0,0,0,0,0,2
gradle/gradle,55818278,1,0,0,0,0,0,0
gradle/gradle,50511324,1,0,3,1,1,0,30
gradle/gradle,58360565,1,0,0,0,0,0,0
gradle/gradle,59800318,1,0,0,0,0,0,5
gradle/gradle,60778662,1,0,0,0,0,0,1
gradle/gradle,36859364,1,0,0,0,0,0,0
gradle/gradle,37431709,0,0,0,0,0,0,0
gradle/gradle,28837467,1,0,0,0,0,0,0
gradle/gradle,38979455,1,0,0,0,0,0,0
gradle/gradle,21794429,1,0,0,0,0,0,0
gradle/gradle,40112600,1,0,0,0,0,0,5
gradle/gradle,24768864,1,0,0,0,0,0,1
gradle/gradle,25183462,1,0,0,0,0,0,0
gradle/gradle,31548412,1,0,0,0,0,0,3
gradle/gradle,42931749,1,0,0,0,0,0,1
gradle/gradle,31997459,1,0,0,0,0,0,0
gradle/gradle,53008535,1,0,0,0,0,0,4
gradle/gradle,53606063,1,0,0,0,0,0,0
gradle/gradle,49223989,1,0,0,0,0,0,1
gradle/gradle,56782347,1,0,0,0,0,0,2
gradle/gradle,61265808,1,0,0,0,0,0,0
gradle/gradle,27537200,1,0,0,0,0,0,1
gradle/gradle,48574120,0,0,0,0,0,0,0
gradle/gradle,42090189,1,0,0,0,0,0,8
gradle/gradle,31410794,1,0,0,0,0,0,0
gradle/gradle,43034863,1,0,0,0,0,0,2
gradle/gradle,33258224,1,0,0,0,0,0,4
gradle/gradle,34010061,1,0,0,0,0,0,4
gradle/gradle,55458942,1,0,0,0,0,0,1
gradle/gradle,55856704,1,0,0,0,0,0,0
gradle/gradle,51124668,1,0,0,0,0,0,1
gradle/gradle,44469244,1,0,0,0,0,0,0
gradle/gradle,44530745,0,0,0,0,0,0,0
gradle/gradle,21441936,1,0,0,0,0,0,13
gradle/gradle,39128923,1,0,0,0,0,0,0
gradle/gradle,39516504,1,0,0,0,0,0,5
gradle/gradle,22509472,1,0,0,0,0,0,0
gradle/gradle,40992491,1,0,0,0,0,0,0
gradle/gradle,42052376,1,0,0,0,0,0,11
gradle/gradle,24550743,1,0,0,0,0,0,2
gradle/gradle,31869122,1,0,0,0,0,0,1
gradle/gradle,32190364,1,0,0,0,0,0,1
gradle/gradle,34166208,1,0,0,0,0,0,1
gradle/gradle,52868699,1,0,0,0,0,0,0
gradle/gradle,53618234,1,0,0,0,0,0,0
gradle/gradle,48789668,1,0,0,0,0,0,0
gradle/gradle,49949410,1,0,0,0,0,0,6
gradle/gradle,60351939,1,0,0,0,0,0,1
gradle/gradle,60632901,1,0,0,0,0,0,0
gradle/gradle,61727827,1,0,0,0,0,0,1
gradle/gradle,61872152,1,0,0,0,0,0,0
gradle/gradle,44802151,1,0,0,0,0,0,0
gradle/gradle,45882817,1,0,0,0,0,0,2
gradle/gradle,28466092,1,0,0,0,0,0,0
gradle/gradle,21125163,1,0,0,0,1,0,10
gradle/gradle,21547405,1,0,0,0,0,0,2
gradle/gradle,21555644,1,0,0,0,0,0,0
gradle/gradle,21975222,1,0,0,0,0,0,4
gradle/gradle,22443465,1,0,0,0,0,0,11
gradle/gradle,30840910,1,0,0,0,0,0,0
gradle/gradle,41364492,1,0,0,0,0,0,0
gradle/gradle,41480616,1,0,0,0,0,0,1
gradle/gradle,42116250,1,0,0,0,0,0,2
gradle/gradle,42777036,1,0,0,0,0,0,0
gradle/gradle,34536992,1,0,0,0,0,0,5
gradle/gradle,53861322,1,0,0,0,0,0,5
gradle/gradle,50975585,1,0,0,0,0,0,1
gradle/gradle,45685269,1,0,0,0,0,0,0
gradle/gradle,39277905,1,0,0,0,0,0,1
gradle/gradle,24116959,1,0,0,0,0,0,0
gradle/gradle,24818104,1,0,0,0,0,0,0
gradle/gradle,31401643,1,0,0,0,0,0,2
gradle/gradle,25431287,1,0,0,0,0,0,1
gradle/gradle,26172860,1,0,0,0,0,0,0
gradle/gradle,35085599,1,0,0,0,0,0,0
gradle/gradle,60632909,1,0,0,0,0,0,0
gradle/gradle,60960918,1,0,0,0,0,0,1
gradle/gradle,44525830,1,0,0,0,0,0,0
gradle/gradle,20288217,1,0,0,0,0,0,2
gradle/gradle,31170060,1,0,0,0,0,0,0
gradle/gradle,42221329,1,0,0,0,0,0,1
gradle/gradle,42433914,1,0,0,0,0,0,0
gradle/gradle,43453452,1,0,0,0,0,0,0
gradle/gradle,34210543,1,0,0,0,0,0,4
gradle/gradle,34444763,1,0,0,0,0,0,0
gradle/gradle,61577959,0,0,0,0,0,0,4
gradle/gradle,47085123,1,0,0,0,0,0,0
gradle/gradle,47862931,1,0,0,0,0,0,0
gradle/gradle,60987703,1,0,0,0,0,0,2
gradle/gradle,61063600,1,0,0,0,0,0,0
gradle/gradle,44595513,1,0,0,0,0,0,2
gradle/gradle,44642389,1,0,0,0,0,0,15
gradle/gradle,27996448,1,0,0,0,0,0,0
gradle/gradle,20210871,1,0,0,0,0,0,2
gradle/gradle,46308893,1,0,0,0,0,0,0
gradle/gradle,21002466,1,0,0,0,0,0,1
gradle/gradle,38182705,1,0,0,0,0,0,0
gradle/gradle,29949379,1,0,0,0,0,0,1
gradle/gradle,40707448,1,0,0,0,0,0,0
gradle/gradle,41207145,1,0,0,0,0,0,5
gradle/gradle,32608372,1,0,0,0,0,0,0
gradle/gradle,33664604,1,0,0,0,0,0,0
gradle/gradle,33670402,0,0,0,0,0,0,1
gradle/gradle,35417541,1,0,0,0,0,0,2
gradle/gradle,35519605,1,0,0,0,0,0,0
gradle/gradle,56578627,1,0,0,0,0,0,5
gradle/gradle,58419749,1,0,0,0,0,0,0
gradle/gradle,46407636,1,0,0,0,0,0,0
gradle/gradle,22102972,1,0,0,0,0,0,5
gradle/gradle,31401772,1,0,0,0,0,0,1
gradle/gradle,34971260,1,0,0,0,0,0,0
gradle/gradle,48574599,1,0,0,0,0,0,1
gradle/gradle,50883808,1,0,0,0,0,0,0
gradle/gradle,56493804,1,0,0,0,0,0,2
gradle/gradle,56827282,1,0,0,0,0,0,0
gradle/gradle,57864189,1,0,0,0,0,0,0
gradle/gradle,57952542,1,0,0,0,0,0,0
gradle/gradle,60330124,1,0,1,0,1,0,38
gradle/gradle,44197479,1,0,0,0,0,0,1
gradle/gradle,20826589,1,0,0,0,0,0,2
gradle/gradle,21054799,1,0,0,0,0,0,0
gradle/gradle,28842318,1,0,0,0,0,0,0
gradle/gradle,21645740,1,0,0,0,0,0,0
gradle/gradle,39621455,1,0,0,0,0,0,0
gradle/gradle,30429179,1,0,0,0,0,0,0
gradle/gradle,40543387,1,0,0,0,0,0,0
gradle/gradle,40694561,1,0,0,0,0,0,1
gradle/gradle,43049802,1,0,0,0,0,0,0
gradle/gradle,26134271,1,0,0,0,0,0,0
gradle/gradle,31990164,1,0,0,0,0,0,0
gradle/gradle,32265456,1,0,0,0,0,0,2
gradle/gradle,34060746,1,0,0,0,0,0,0
gradle/gradle,60902224,0,0,0,0,0,0,1
gradle/gradle,60343106,1,0,0,0,0,0,1
gradle/gradle,60516112,1,0,1,0,1,0,7
gradle/gradle,21183597,1,0,0,0,0,0,0
gradle/gradle,39123760,1,0,0,0,0,0,0
gradle/gradle,29361647,1,0,0,0,0,0,3
gradle/gradle,30036801,1,0,0,0,0,0,0
gradle/gradle,39571484,1,0,0,0,0,0,2
gradle/gradle,42884094,1,0,0,0,0,0,0
gradle/gradle,43843806,1,0,0,0,0,0,1
gradle/gradle,26649336,1,0,0,0,0,0,0
gradle/gradle,52827388,1,0,0,0,0,0,4
gradle/gradle,49818309,1,0,1,0,1,0,17
gradle/gradle,50144266,1,0,0,0,0,0,1
gradle/gradle,56556088,1,0,0,0,0,0,0
gradle/gradle,52682803,1,0,0,0,0,0,8
gradle/gradle,58667797,1,0,0,0,0,0,2
gradle/gradle,59581101,1,0,0,0,0,0,10
gradle/gradle,61575280,1,0,0,0,0,0,0
gradle/gradle,44132340,1,0,0,0,0,0,2
gradle/gradle,44238569,1,0,0,0,0,0,1
gradle/gradle,37506136,1,0,0,0,0,0,1
gradle/gradle,46081091,1,0,0,0,0,0,1
gradle/gradle,20829299,1,0,0,0,0,0,0
gradle/gradle,47712379,0,0,0,0,0,0,18
gradle/gradle,30440496,1,0,0,0,0,0,0
gradle/gradle,40290340,1,0,0,0,0,0,1
gradle/gradle,26035484,1,0,0,0,0,0,1
gradle/gradle,43446011,1,0,0,0,0,0,0
gradle/gradle,43692883,1,0,0,0,0,0,0
gradle/gradle,33041055,1,0,0,0,0,0,2
gradle/gradle,34108323,1,0,0,0,0,0,0
gradle/gradle,60836686,0,0,0,0,0,0,0
gradle/gradle,47883488,1,0,0,0,0,0,1
gradle/gradle,49498386,1,0,1,0,1,0,2
gradle/gradle,51416537,1,0,0,0,0,0,0
gradle/gradle,44619478,1,0,0,0,0,0,1
gradle/gradle,44623573,1,0,0,0,0,0,0
gradle/gradle,36186265,1,0,0,0,0,0,0
gradle/gradle,20507582,1,0,0,0,0,0,0
gradle/gradle,37950990,1,0,0,0,0,0,8
gradle/gradle,21310154,1,0,0,0,0,0,4
gradle/gradle,21589624,1,0,0,0,0,0,0
gradle/gradle,40761938,1,0,0,0,0,0,2
gradle/gradle,24077532,1,0,0,0,0,0,0
gradle/gradle,32852908,1,0,0,0,0,0,0
gradle/gradle,34325580,1,0,0,0,0,0,0
gradle/gradle,52997106,1,0,0,0,0,0,0
gradle/gradle,47181624,1,0,0,0,0,0,0
gradle/gradle,49627372,1,0,0,0,0,0,0
gradle/gradle,50370738,1,0,0,0,0,0,0
gradle/gradle,50903056,1,0,0,0,0,0,10
gradle/gradle,62098247,1,0,0,0,0,0,1
gradle/gradle,36152650,1,0,0,0,0,0,2
gradle/gradle,45843438,1,0,0,0,0,0,0
gradle/gradle,38292464,1,0,0,0,0,0,0
gradle/gradle,38490956,0,0,0,0,0,0,2
gradle/gradle,21772251,1,0,0,0,0,0,0
gradle/gradle,29605640,1,0,0,0,0,0,0
gradle/gradle,31022424,1,0,0,0,0,0,1
gradle/gradle,31922033,1,0,0,0,0,0,0
gradle/gradle,25939084,1,0,0,0,0,0,0
gradle/gradle,26481808,1,0,0,0,0,0,0
gradle/gradle,34276239,1,0,0,0,0,0,30
gradle/gradle,35456776,1,0,0,0,0,0,0
gradle/gradle,38966995,1,0,0,0,0,0,4
gradle/gradle,24677623,1,0,0,0,0,0,0
gradle/gradle,47540001,1,0,0,0,0,0,1
gradle/gradle,52055604,1,0,0,0,0,0,6
gradle/gradle,60860467,1,0,0,0,0,0,11
gradle/gradle,20557101,1,0,0,0,0,0,0
gradle/gradle,38735417,1,0,0,0,0,0,0
gradle/gradle,39053304,1,0,0,0,0,0,0
gradle/gradle,24761823,1,0,0,0,0,0,1
gradle/gradle,55796636,0,0,0,0,0,0,1
gradle/gradle,42784486,1,0,0,0,0,0,0
gradle/gradle,52317192,0,0,0,0,0,0,0
gradle/gradle,53141929,1,0,0,0,0,0,0
gradle/gradle,54923307,1,0,0,0,0,0,0
gradle/gradle,48499245,1,0,0,0,0,0,1
gradle/gradle,49537953,1,0,0,0,0,0,1
gradle/gradle,49636826,1,0,0,0,0,0,0
gradle/gradle,57650891,1,0,0,0,0,0,0
gradle/gradle,36898271,1,0,0,0,0,0,1
gradle/gradle,46435965,1,0,0,0,0,0,1
gradle/gradle,38815344,1,0,0,0,0,0,0
gradle/gradle,22182894,1,0,0,0,0,0,0
gradle/gradle,47715800,0,0,0,0,0,0,2
gradle/gradle,29618632,1,0,0,0,0,0,0
gradle/gradle,29687186,1,0,0,0,0,0,1
gradle/gradle,39890228,1,0,0,0,0,0,2
gradle/gradle,23736281,1,0,0,0,0,0,0
gradle/gradle,31720533,1,0,0,0,0,0,0
gradle/gradle,43593891,1,0,0,0,0,0,0
gradle/gradle,35073793,1,0,0,0,0,0,1
gradle/gradle,51078229,1,0,0,0,0,0,0
gradle/gradle,59872747,1,0,0,0,0,0,0
gradle/gradle,36278856,1,0,0,0,0,0,1
gradle/gradle,36943898,1,0,0,0,0,0,0
gradle/gradle,36980294,1,0,0,0,0,0,0
gradle/gradle,37491429,1,0,0,0,0,0,22
gradle/gradle,37545677,1,0,0,0,0,0,0
gradle/gradle,28847037,1,0,0,0,0,0,0
gradle/gradle,39550302,1,0,0,0,0,0,3
gradle/gradle,30223939,1,0,0,0,0,0,1
gradle/gradle,23435029,1,0,0,0,0,0,1
gradle/gradle,30651705,1,0,0,0,0,0,0
gradle/gradle,31042698,1,0,0,0,0,0,1
gradle/gradle,41595209,1,0,0,0,0,0,0
gradle/gradle,24004061,1,0,0,0,0,0,0
gradle/gradle,26050816,1,0,0,0,0,0,0
gradle/gradle,43869226,1,0,0,0,0,0,0
gradle/gradle,33137444,1,0,0,0,0,0,2
gradle/gradle,53000893,1,0,0,0,0,0,0
gradle/gradle,53262196,1,0,0,0,0,0,1
gradle/gradle,47626159,1,0,0,0,0,0,1
gradle/gradle,55684951,1,0,0,0,2,0,4
gradle/gradle,50366727,1,0,0,0,0,0,5
gradle/gradle,51358982,1,0,0,0,0,0,2
gradle/gradle,59638365,1,0,0,0,0,0,0
gradle/gradle,61969511,1,0,0,0,0,0,0
gradle/gradle,21837086,1,0,0,0,0,0,0
gradle/gradle,23179688,1,0,1,4,4,0,1
gradle/gradle,24361565,1,0,0,0,0,0,9
gradle/gradle,43540480,1,0,0,0,0,0,0
gradle/gradle,33153985,1,0,0,0,0,0,3
gradle/gradle,53128834,1,0,0,0,0,0,0
gradle/gradle,48246202,1,0,0,0,0,0,1
gradle/gradle,55959920,1,0,0,0,0,0,0
gradle/gradle,56826050,1,0,0,0,0,0,1
gradle/gradle,61555935,1,0,0,0,0,0,0
gradle/gradle,38065433,1,0,1,2,2,0,14
gradle/gradle,28675583,1,0,0,0,0,0,3
gradle/gradle,38759812,1,0,0,0,0,0,0
gradle/gradle,21537197,1,0,0,0,0,0,0
gradle/gradle,23111688,1,0,0,0,0,0,0
gradle/gradle,40873803,1,0,0,0,0,0,8
gradle/gradle,40986167,1,0,0,0,0,0,1
gradle/gradle,56140323,0,0,1,1,1,0,17
gradle/gradle,42430522,1,0,0,0,0,0,1
gradle/gradle,43036469,1,0,0,0,0,0,0
gradle/gradle,31986889,1,0,0,0,1,0,1
gradle/gradle,33052992,1,0,0,0,0,0,0
gradle/gradle,61491746,0,0,0,0,0,0,1
gradle/gradle,53891648,1,0,0,0,0,0,0
gradle/gradle,46948600,1,0,0,0,0,0,1
gradle/gradle,48015276,1,0,0,0,0,0,3
gradle/gradle,48544381,1,0,0,0,0,0,0
gradle/gradle,56643949,1,0,0,0,0,0,0
gradle/gradle,58293865,1,0,0,0,0,0,5
gradle/gradle,58898905,1,0,0,0,0,0,1
gradle/gradle,20708968,1,0,0,0,0,0,0
gradle/gradle,37841083,1,0,0,0,0,0,0
gradle/gradle,21116712,1,0,0,0,0,0,0
gradle/gradle,38792932,1,0,0,0,1,0,49
gradle/gradle,21748898,1,0,0,0,0,0,1
gradle/gradle,40289395,1,0,0,0,0,0,0
gradle/gradle,24918362,1,0,0,0,0,0,0
gradle/gradle,42630896,1,0,0,0,0,0,1
gradle/gradle,53893465,1,0,0,0,0,0,0
gradle/gradle,60420580,1,0,0,0,0,0,14
gradle/gradle,61579648,1,0,0,0,0,0,1
gradle/gradle,44464032,1,0,0,0,0,0,0
gradle/gradle,36736816,1,0,0,0,0,0,1
gradle/gradle,22453695,1,0,0,0,0,0,21
gradle/gradle,22464990,1,0,1,1,1,0,10
gradle/gradle,40498338,1,0,0,0,0,0,4
gradle/gradle,24748343,1,0,0,0,0,0,7
gradle/gradle,25304026,1,0,1,1,1,0,2
gradle/gradle,25906304,1,0,2,0,0,0,4
gradle/gradle,32824030,1,0,0,0,0,0,1
gradle/gradle,32912547,1,0,0,0,0,0,0
gradle/gradle,33334521,1,0,0,0,0,0,0
gradle/gradle,52850022,1,0,0,0,0,0,4
gradle/gradle,53773213,1,0,0,0,0,0,0
gradle/gradle,55736904,1,0,0,0,0,0,0
gradle/gradle,56025712,1,0,1,0,0,0,4
gradle/gradle,57426853,1,0,0,0,0,0,3
gradle/gradle,59866816,1,0,0,0,0,0,0
gradle/gradle,60000704,1,0,0,0,0,0,0
gradle/gradle,35696369,1,0,0,0,0,0,0
gradle/gradle,27930496,1,0,0,0,0,0,0
gradle/gradle,30074734,1,0,0,0,0,0,0
gradle/gradle,23253793,1,0,0,0,0,0,1
gradle/gradle,41055283,1,0,0,0,0,0,5
gradle/gradle,42271907,1,0,0,0,0,0,3
gradle/gradle,34251269,1,0,0,0,0,0,0
gradle/gradle,34543902,1,0,0,0,0,0,1
gradle/gradle,35445836,1,0,0,0,0,0,0
gradle/gradle,53588996,1,0,0,0,0,0,0
gradle/gradle,49125199,1,0,0,1,1,0,1
gradle/gradle,62130160,1,0,0,0,0,0,0
gradle/gradle,28428222,1,0,0,0,0,0,1
gradle/gradle,29602005,1,0,0,0,0,0,0
gradle/gradle,22494757,1,0,0,0,0,0,10
gradle/gradle,23218538,1,0,0,0,0,0,2
gradle/gradle,35597694,1,0,0,0,0,0,0
gradle/gradle,48545028,1,0,0,0,0,0,0
gradle/gradle,50940009,1,0,0,0,0,0,1
gradle/gradle,56520971,1,0,0,0,0,0,1
gradle/gradle,61527175,1,0,0,0,0,0,1
gradle/gradle,39160723,1,0,0,0,0,0,5
gradle/gradle,39968123,1,0,0,0,0,0,1
gradle/gradle,22551807,1,0,0,0,0,0,0
gradle/gradle,40839209,1,0,0,0,0,0,12
gradle/gradle,30741158,1,0,0,0,0,0,3
gradle/gradle,42587321,1,0,0,0,0,0,1
gradle/gradle,33845917,1,0,0,0,0,0,0
gradle/gradle,33870175,1,0,0,0,0,0,0
gradle/gradle,34678199,1,0,0,0,1,0,2
gradle/gradle,56964489,1,0,0,0,0,0,4
gradle/gradle,52153218,1,0,0,0,0,0,7
gradle/gradle,36237923,1,0,0,0,0,0,0
gradle/gradle,36759906,1,0,0,0,0,0,0
gradle/gradle,45823945,1,0,0,0,0,0,0
gradle/gradle,47717611,0,0,0,0,0,0,1
gradle/gradle,39759376,1,0,0,0,0,0,4
gradle/gradle,39866646,1,0,0,0,0,0,0
gradle/gradle,41152976,1,0,0,0,0,0,1
gradle/gradle,41372782,1,0,0,0,0,0,3
gradle/gradle,24756949,1,0,0,0,0,0,1
gradle/gradle,26064565,0,0,0,0,0,0,0
gradle/gradle,51334520,0,0,0,0,0,0,3
gradle/gradle,31981391,1,0,0,0,0,0,0
gradle/gradle,58399543,0,0,0,0,0,0,7
gradle/gradle,34346659,0,0,0,0,0,0,7
gradle/gradle,54090653,1,0,0,0,0,0,0
gradle/gradle,50976850,1,0,0,0,0,0,20
gradle/gradle,56585860,1,0,0,0,0,0,1
gradle/gradle,60545655,1,0,1,0,1,0,27
gradle/gradle,36107610,1,0,0,0,0,0,0
gradle/gradle,36607966,1,0,0,0,0,0,3
gradle/gradle,37554859,1,0,0,0,0,0,7
gradle/gradle,21579972,1,0,0,0,0,0,0
gradle/gradle,21735305,1,0,0,0,0,0,0
gradle/gradle,29505739,1,0,0,0,0,0,0
gradle/gradle,40905840,1,0,0,0,0,0,0
gradle/gradle,30659778,1,0,0,0,0,0,1
gradle/gradle,42267009,1,0,0,0,0,0,2
gradle/gradle,52849987,1,0,0,0,0,0,0
gradle/gradle,53529991,1,0,1,0,0,0,11
gradle/gradle,53924923,1,0,0,0,0,0,1
gradle/gradle,48017264,1,0,0,0,0,0,0
gradle/gradle,58650048,1,0,0,0,0,0,14
gradle/gradle,61494326,1,0,0,0,0,0,1
gradle/gradle,20099094,1,0,0,0,0,0,0
gradle/gradle,28254900,1,0,0,0,0,0,0
gradle/gradle,21691489,1,0,0,0,0,0,0
gradle/gradle,40325985,1,0,0,0,0,0,1
gradle/gradle,42834011,1,0,0,0,0,0,1
gradle/gradle,42978966,1,0,0,0,0,0,6
gradle/gradle,26012585,1,0,0,0,0,0,0
gradle/gradle,33563420,1,0,0,0,0,0,0
gradle/gradle,34876850,1,0,1,1,1,0,2
gradle/gradle,53794597,1,0,0,0,0,0,1
gradle/gradle,57514744,1,0,0,0,0,0,0
gradle/gradle,61602652,1,0,0,0,0,0,0
gradle/gradle,45039338,1,0,0,0,0,0,1
gradle/gradle,21233821,1,0,0,0,0,0,1
gradle/gradle,21555276,1,0,0,0,0,0,0
gradle/gradle,29708293,1,0,0,0,0,0,0
gradle/gradle,39495335,1,0,0,0,0,0,0
gradle/gradle,22371675,1,0,0,0,0,0,1
gradle/gradle,40578748,1,0,0,0,0,0,2
gradle/gradle,24275191,1,0,0,0,0,0,3
gradle/gradle,31792189,1,0,0,0,0,0,1
gradle/gradle,26057982,1,0,0,0,0,0,0
gradle/gradle,33670783,0,0,0,0,0,0,3
gradle/gradle,35533910,1,0,0,0,1,1,42
gradle/gradle,20432936,1,0,0,0,0,0,0
gradle/gradle,26367555,1,0,0,0,0,0,5
gradle/gradle,54618979,1,0,0,0,0,0,0
gradle/gradle,48604137,1,0,0,0,0,0,0
gradle/gradle,57809999,1,0,0,0,0,0,1
gradle/gradle,59563169,1,0,0,0,0,0,1
gradle/gradle,59625246,1,0,0,0,0,0,0
gradle/gradle,20725137,1,0,0,0,0,0,0
gradle/gradle,38520564,1,0,0,0,0,0,2
gradle/gradle,39121479,1,0,0,0,0,0,2
gradle/gradle,21832871,1,0,0,0,0,0,0
gradle/gradle,29864285,1,0,0,0,0,0,0
gradle/gradle,40429359,1,0,0,0,0,0,1
gradle/gradle,42731827,1,0,0,0,0,0,2
gradle/gradle,43840219,1,0,0,0,0,0,2
gradle/gradle,32926143,1,0,0,0,0,0,0
gradle/gradle,35300349,1,0,0,0,0,0,2
gradle/gradle,48884805,1,0,0,0,0,0,1
gradle/gradle,56643879,1,0,0,0,0,0,0
gradle/gradle,56751824,1,0,0,0,0,0,0
gradle/gradle,27130054,1,0,0,0,0,0,0
gradle/gradle,22551617,1,0,0,0,0,0,0
gradle/gradle,31054744,1,0,0,0,0,0,0
gradle/gradle,41117976,1,0,0,0,0,0,1
gradle/gradle,24068458,1,0,0,0,0,0,0
gradle/gradle,26065157,0,0,0,0,0,0,2
gradle/gradle,33385894,1,0,0,0,0,0,6
gradle/gradle,35308532,1,0,0,0,0,0,0
gradle/gradle,49578558,1,0,0,0,0,0,1
gradle/gradle,56994848,1,0,0,0,0,0,1
gradle/gradle,51293576,1,0,0,0,0,0,8
gradle/gradle,59843628,1,0,0,0,0,0,14
gradle/gradle,61100474,1,0,0,0,0,0,3
gradle/gradle,20408052,1,0,0,0,0,0,0
gradle/gradle,21477123,1,0,0,0,0,0,1
gradle/gradle,40424542,0,0,0,0,0,0,0
gradle/gradle,24580398,1,0,0,0,0,0,0
gradle/gradle,31785650,1,0,0,0,0,0,0
gradle/gradle,26627437,1,0,0,0,0,0,1
gradle/gradle,35186849,1,0,0,0,1,0,1
gradle/gradle,48632756,1,0,0,0,0,0,0
gradle/gradle,49144499,1,0,1,0,1,0,19
gradle/gradle,55174857,1,0,0,0,0,0,2
gradle/gradle,58468427,1,0,0,0,0,0,0
gradle/gradle,36178154,1,0,0,0,0,0,3
gradle/gradle,28728716,1,0,0,0,0,0,0
gradle/gradle,21393785,1,0,0,0,0,0,0
gradle/gradle,22773970,1,0,0,0,0,0,0
gradle/gradle,23451860,1,0,0,0,0,0,0
gradle/gradle,42099644,1,0,0,0,0,0,1
gradle/gradle,42572767,1,0,0,0,0,0,0
gradle/gradle,25213400,1,0,0,0,0,0,0
gradle/gradle,31802760,1,0,0,0,0,0,4
gradle/gradle,43403676,0,0,0,0,0,0,3
gradle/gradle,32412357,1,0,0,0,0,0,6
gradle/gradle,33465245,1,0,0,0,0,0,0
gradle/gradle,34166938,0,0,0,0,0,0,1
gradle/gradle,35274115,1,0,0,0,0,0,0
gradle/gradle,60233294,0,0,1,0,1,0,36
gradle/gradle,49134132,1,0,0,0,0,0,0
gradle/gradle,49268495,1,0,0,0,0,0,0
gradle/gradle,56226066,1,0,0,0,0,0,2
gradle/gradle,52225952,1,0,0,0,0,0,1
gradle/gradle,61779420,1,0,0,0,0,0,10
gradle/gradle,62053360,1,0,0,0,0,0,1
gradle/gradle,20669107,1,0,0,0,0,0,0
gradle/gradle,21384365,1,0,0,0,0,0,0
gradle/gradle,22112032,1,0,0,0,0,0,0
gradle/gradle,24767785,1,0,0,0,0,0,0
gradle/gradle,31389488,1,0,0,0,0,0,0
gradle/gradle,42837138,0,0,0,0,0,0,1
gradle/gradle,42850687,1,0,0,0,0,0,0
gradle/gradle,43552973,1,0,0,0,0,0,1
gradle/gradle,34312212,1,0,0,0,0,0,0
gradle/gradle,49452919,1,0,1,0,1,0,2
gradle/gradle,56100378,1,0,0,0,0,0,0
gradle/gradle,38144953,1,0,0,0,0,0,2
gradle/gradle,20963073,1,0,0,0,0,0,1
gradle/gradle,38548216,1,0,0,0,0,0,14
gradle/gradle,29481351,1,0,0,0,0,0,12
gradle/gradle,30639674,1,0,0,0,0,0,3
gradle/gradle,41426608,1,0,0,0,0,0,0
gradle/gradle,24001605,1,0,0,0,0,0,2
gradle/gradle,31231375,1,0,0,0,0,0,2
gradle/gradle,42850537,1,0,0,0,0,0,0
gradle/gradle,47008416,1,0,0,0,0,0,1
gradle/gradle,54885357,1,0,0,0,0,0,0
gradle/gradle,55903094,1,0,0,0,0,0,1
gradle/gradle,56562605,1,0,0,0,0,0,0
gradle/gradle,61777257,1,0,0,0,0,0,2
gradle/gradle,20431494,1,0,0,0,0,0,0
gradle/gradle,38493440,1,0,0,0,0,0,1
gradle/gradle,38629329,0,0,0,0,0,0,17
gradle/gradle,38679778,1,0,0,0,0,0,2
gradle/gradle,21433140,1,0,0,0,0,0,0
gradle/gradle,39049446,1,0,0,0,0,0,0
gradle/gradle,39742866,1,0,0,0,0,0,2
gradle/gradle,30725982,1,0,1,0,0,0,3
gradle/gradle,31024079,1,0,0,0,0,0,0
gradle/gradle,42207218,1,0,0,0,0,0,5
gradle/gradle,42261713,1,0,0,0,0,0,0
