gh_project_name,tr_build_id,build_successful,git_all_built_commits
apache/jackrabbit-oak,4358481,TRUE,6ada4fb67e5966241dab28d87978826448807696
apache/jackrabbit-oak,20147981,TRUE,3a406e642ed3a34dcef53f6baab918a1aa7f4f57
apache/jackrabbit-oak,20287634,TRUE,1c51f7fc5a4f5acc83ec2305f1d6c91c995dd116
apache/jackrabbit-oak,20520598,FALSE,bbb027d90675da22645dc44c2b959ed79074d60a
apache/jackrabbit-oak,20595996,FALSE,d2bde7c5c80f55401c79fa8d21db516aa94863e3
apache/jackrabbit-oak,38029821,FALSE,1f596606590512d16352c15ce5bd88d728d387bb#9e4233945cbde8273a90a0aa97136e6017c8d611
apache/jackrabbit-oak,38065581,TRUE,4ac0d9b8bcf4fd9f7bb2afaf26aedeb742bd6fe3#133e91281f956e3de4c0a8929b794a4abc51f737
apache/jackrabbit-oak,38137416,FALSE,7d694e8750f61cc77f5733f38b45ead10d74443b#45c45527db11d4e8066e705cae413b12fa50a921
apache/jackrabbit-oak,109393893,TRUE,c60913bfbc5db2811153b480caef675ffd493c66
apache/jackrabbit-oak,38269676,FALSE,08fa649c2d988680ee1859f2a1c0393b2e5f1040#9cbc7083aacd6e44096b2b4327cd1fc321fea4e7#4fcab23642369974a828c438b0ad49b35dd6feb6
apache/jackrabbit-oak,39928129,TRUE,e795b18aad30d4dfce71517934b609f3aee94a65
apache/jackrabbit-oak,136703341,FALSE,9729f57c8d864ba40e7cd779ce527d167940d2d1
apache/jackrabbit-oak,40529127,TRUE,0ac7ff203ed1213d61ce3ea5d9313751a8510ade
apache/jackrabbit-oak,116746034,TRUE,08389aac03659faee7cd163d335a174ae84f5571#3b6bfe257c8e89480b07620c6c179f94d3d47033
apache/jackrabbit-oak,49091582,TRUE,6a30ac896c3929eeb20674cef61e756d6c13eca2#f54f24a69ac6a8ed4467a1bded97dfd7aff5048e#60186813ff3e249666eb87dd6207bcfa9a328b35#0ed45c8156a4b29ffaa7ec3cb9989ade7719d94b#68e567c5ae10a510f1af8a1bcb7f01a70fed0040#c0b4a88f43eccfb56da46c355978c4b58fab284b#fff789722d23228ac09b50787c5a084df24dfc91#84b269e0443e2696ab4bf7e430b34a5476ec1e22#3256fc8d491c11aec29de793a5291da00bc9b4ca#5a0b46dcc63a8289a4d4c19983c3d413a112a7e1#c14d1aa36d135afa7d98556c3a4a15db314cf465#c57886334c2520121302b65cd06ecb2f93905da7#8f43d057bdc0a2bc49802d490f71b457759265da#56c0fcaf4650f44081ed62533f5afbb8bbe239ab#08ce12c61b04f95466df2b4b49e9d9d8fc278180#50376db284d2dbf6d5a36ab82ac8301ba52275bb#d8c5fedb4d915e6101f70698f6a0be98853b573d
apache/jackrabbit-oak,14480657,FALSE,ed613463ef7cf10f6e9eef0df180e72b63d00652
apache/jackrabbit-oak,24449247,FALSE,16225d51f3ab251d8e1d5945d865a4d4d2185df1
