project_name,buildID,build_State,duplicatedCode,GodClass,GodMethod,CyclomaticComplexity,DataClass,File_Modified
Graylog2/graylog2-server,57797459,1,0,0,0,0,0,0
Graylog2/graylog2-server,33260348,1,0,0,0,0,0,2
Graylog2/graylog2-server,6691953,1,0,0,0,1,0,3
Graylog2/graylog2-server,90488604,1,0,0,0,0,0,0
Graylog2/graylog2-server,7914436,1,0,2,2,3,0,13
Graylog2/graylog2-server,106529356,1,0,0,0,0,0,0
Graylog2/graylog2-server,46324618,1,0,0,0,0,0,2
Graylog2/graylog2-server,111772165,1,0,0,0,0,0,2
Graylog2/graylog2-server,47818535,1,0,0,0,0,0,1
Graylog2/graylog2-server,136371425,1,0,0,0,0,0,0
Graylog2/graylog2-server,48509717,1,0,0,0,0,0,1
Graylog2/graylog2-server,141083096,1,0,0,0,0,0,0
Graylog2/graylog2-server,31231459,1,0,0,0,0,0,4
Graylog2/graylog2-server,86981421,1,0,0,0,0,0,1
Graylog2/graylog2-server,147429073,1,0,1,0,1,1,2
Graylog2/graylog2-server,32656542,1,0,0,0,0,0,3
Graylog2/graylog2-server,33050811,1,0,0,0,0,0,2
Graylog2/graylog2-server,9808123,1,0,1,0,1,0,3
Graylog2/graylog2-server,104889655,1,0,0,0,0,0,0
Graylog2/graylog2-server,45539446,1,0,0,0,0,0,1
Graylog2/graylog2-server,106762514,1,0,0,0,0,0,0
Graylog2/graylog2-server,46733154,1,0,0,0,0,0,4
Graylog2/graylog2-server,47260737,1,0,0,1,3,0,7
Graylog2/graylog2-server,30056738,1,0,0,0,0,0,0
Graylog2/graylog2-server,115320167,1,0,0,0,0,0,0
Graylog2/graylog2-server,31901105,1,0,0,0,1,0,2
Graylog2/graylog2-server,86777298,1,0,0,1,1,0,1
Graylog2/graylog2-server,87474886,1,0,0,1,2,0,1
Graylog2/graylog2-server,124711772,1,0,0,0,0,0,0
Graylog2/graylog2-server,26215938,1,0,0,0,0,0,0
Graylog2/graylog2-server,74382754,1,0,0,0,0,0,0
Graylog2/graylog2-server,156464858,1,0,0,0,0,0,1
Graylog2/graylog2-server,2393669,1,0,0,1,1,1,10
Graylog2/graylog2-server,4217530,1,0,0,1,1,0,2
Graylog2/graylog2-server,19591386,1,0,0,0,0,0,1
Graylog2/graylog2-server,106747842,1,0,0,0,0,0,0
Graylog2/graylog2-server,38244483,1,0,0,0,0,0,1
Graylog2/graylog2-server,48647867,1,0,0,0,0,0,0
Graylog2/graylog2-server,71385422,1,0,0,0,1,0,1
Graylog2/graylog2-server,50626799,1,0,0,0,0,0,0
Graylog2/graylog2-server,31931678,1,0,0,0,0,0,0
Graylog2/graylog2-server,32453660,1,0,0,3,7,2,48
Graylog2/graylog2-server,77348869,1,0,1,0,1,0,1
Graylog2/graylog2-server,17713924,1,0,0,0,0,0,0
Graylog2/graylog2-server,90057721,1,0,0,0,0,0,0
Graylog2/graylog2-server,41365990,0,0,0,1,1,0,28
Graylog2/graylog2-server,1647879,0,0,0,0,0,0,0
Graylog2/graylog2-server,68176218,1,1,0,0,0,0,1
Graylog2/graylog2-server,20837880,1,0,0,0,0,0,0
Graylog2/graylog2-server,47129740,1,0,0,0,0,0,0
Graylog2/graylog2-server,115275206,1,0,0,0,0,0,0
Graylog2/graylog2-server,1276868,1,0,0,0,0,0,2
Graylog2/graylog2-server,68790261,1,0,0,0,0,0,0
Graylog2/graylog2-server,109308445,1,0,0,0,0,0,0
Graylog2/graylog2-server,14667443,1,0,0,0,0,0,3
Graylog2/graylog2-server,41703961,1,0,0,0,0,0,0
Graylog2/graylog2-server,42328513,1,0,0,0,0,0,0
Graylog2/graylog2-server,122280040,1,0,0,0,0,0,5
Graylog2/graylog2-server,31810038,1,0,1,0,0,0,1
Graylog2/graylog2-server,73529744,1,0,0,1,1,0,4
Graylog2/graylog2-server,87479996,1,0,0,0,0,0,0
Graylog2/graylog2-server,33475192,1,0,0,0,0,0,0
Graylog2/graylog2-server,7288016,1,0,0,0,0,1,3
Graylog2/graylog2-server,95369519,1,0,0,0,0,0,1
Graylog2/graylog2-server,95789772,1,0,0,0,0,0,1
Graylog2/graylog2-server,3567159,0,0,2,2,3,0,40
Graylog2/graylog2-server,19809208,1,0,0,0,0,0,1
Graylog2/graylog2-server,53181413,1,0,0,0,0,0,1
Graylog2/graylog2-server,53218131,1,0,0,0,0,0,1
Graylog2/graylog2-server,11655584,1,0,0,0,0,0,1
Graylog2/graylog2-server,47629504,1,0,0,1,2,0,1
Graylog2/graylog2-server,40158008,1,0,0,0,1,0,1
Graylog2/graylog2-server,116167730,1,0,0,0,0,0,1
Graylog2/graylog2-server,55163627,1,0,0,0,0,0,0
Graylog2/graylog2-server,50051299,1,0,0,0,0,0,2
Graylog2/graylog2-server,122557195,1,0,1,0,2,0,7
Graylog2/graylog2-server,43626640,1,0,0,0,0,0,2
Graylog2/graylog2-server,31991226,0,0,0,0,0,0,0
Graylog2/graylog2-server,76644283,1,0,0,0,0,0,0
Graylog2/graylog2-server,76994524,0,0,0,0,0,0,0
Graylog2/graylog2-server,97421005,1,0,0,0,0,1,3
Graylog2/graylog2-server,77669035,0,0,1,0,1,0,2
Graylog2/graylog2-server,2465085,1,0,0,0,0,0,3
Graylog2/graylog2-server,2853163,1,0,0,0,0,1,1
Graylog2/graylog2-server,3357479,0,0,1,0,1,0,6
Graylog2/graylog2-server,104953365,1,0,1,0,1,0,9
Graylog2/graylog2-server,36648431,1,0,0,0,0,0,1
Graylog2/graylog2-server,113145196,1,0,0,0,0,0,6
Graylog2/graylog2-server,117671383,1,0,0,0,0,0,0
Graylog2/graylog2-server,84883580,1,0,0,0,0,0,0
Graylog2/graylog2-server,31218547,1,0,0,0,0,0,1
Graylog2/graylog2-server,119829600,1,0,0,0,0,0,1
Graylog2/graylog2-server,42391230,1,0,0,0,0,0,1
Graylog2/graylog2-server,149196443,1,0,4,1,1,1,47
Graylog2/graylog2-server,89451154,1,1,0,0,0,0,1
Graylog2/graylog2-server,89455170,1,0,0,0,0,0,0
Graylog2/graylog2-server,6186359,1,0,1,0,1,0,1
Graylog2/graylog2-server,35633787,1,0,0,0,0,0,3
Graylog2/graylog2-server,10671027,0,0,0,0,0,0,1
Graylog2/graylog2-server,1264363,0,0,0,0,0,0,1
Graylog2/graylog2-server,2655113,0,0,0,1,1,0,2
Graylog2/graylog2-server,125676013,1,0,0,0,0,0,0
Graylog2/graylog2-server,126434823,1,0,0,0,0,0,0
Graylog2/graylog2-server,19506905,1,0,1,0,1,0,2
Graylog2/graylog2-server,104615561,1,0,0,0,0,0,0
Graylog2/graylog2-server,105175335,1,7,1,0,1,0,7
Graylog2/graylog2-server,27850199,1,0,0,0,0,0,17
Graylog2/graylog2-server,53333272,1,0,0,0,0,0,0
Graylog2/graylog2-server,70364360,1,0,0,0,0,0,0
Graylog2/graylog2-server,115328044,1,0,0,0,0,0,0
Graylog2/graylog2-server,31425827,1,0,0,0,0,0,1
Graylog2/graylog2-server,42331647,1,0,0,3,3,1,5
Graylog2/graylog2-server,122747202,1,0,0,0,0,0,4
Graylog2/graylog2-server,31992163,1,0,0,0,0,0,0
Graylog2/graylog2-server,154501981,1,3,1,1,1,0,2
Graylog2/graylog2-server,95532415,1,0,0,0,0,0,4
Graylog2/graylog2-server,8985857,0,0,0,0,0,0,1
Graylog2/graylog2-server,48454481,1,0,0,0,0,0,3
Graylog2/graylog2-server,116673797,1,0,0,0,0,0,2
Graylog2/graylog2-server,118298912,1,0,0,0,0,0,0
Graylog2/graylog2-server,50496582,1,0,0,0,0,0,3
Graylog2/graylog2-server,143284662,1,0,0,0,0,0,0
Graylog2/graylog2-server,16839172,1,0,0,0,0,0,2
Graylog2/graylog2-server,77352821,1,0,0,0,0,0,0
Graylog2/graylog2-server,129098241,1,0,0,0,0,0,1
Graylog2/graylog2-server,45440275,1,0,0,0,0,0,2
Graylog2/graylog2-server,106226047,1,0,0,0,0,0,3
Graylog2/graylog2-server,108261586,1,0,0,0,0,0,1
Graylog2/graylog2-server,108509037,1,0,0,0,0,0,0
Graylog2/graylog2-server,111973054,1,0,0,0,0,0,0
Graylog2/graylog2-server,138342737,1,0,0,0,0,0,4
Graylog2/graylog2-server,31416737,1,0,0,0,0,0,0
Graylog2/graylog2-server,121650070,1,0,0,0,0,0,0
Graylog2/graylog2-server,73408831,1,0,1,2,6,0,2
Graylog2/graylog2-server,148276737,1,0,0,0,0,0,2
Graylog2/graylog2-server,16731428,1,0,1,2,2,0,1
Graylog2/graylog2-server,77347610,1,0,0,0,0,0,0
Graylog2/graylog2-server,1161919,1,0,1,0,0,0,1
Graylog2/graylog2-server,3728137,1,0,0,0,0,0,0
Graylog2/graylog2-server,44229123,1,0,0,0,0,0,1
Graylog2/graylog2-server,80272633,1,0,0,0,0,0,0
Graylog2/graylog2-server,103609321,1,0,0,0,0,0,0
Graylog2/graylog2-server,104940582,1,0,0,0,0,0,0
Graylog2/graylog2-server,105142211,1,0,0,1,1,0,6
Graylog2/graylog2-server,36643938,1,0,0,0,0,1,2
Graylog2/graylog2-server,107206896,0,0,0,0,0,0,1
Graylog2/graylog2-server,37840072,1,0,0,0,0,0,5
Graylog2/graylog2-server,116645211,1,0,0,0,0,0,0
Graylog2/graylog2-server,85520468,1,0,0,0,0,0,0
Graylog2/graylog2-server,90053112,1,1,1,0,0,0,6
Graylog2/graylog2-server,7300737,1,0,0,1,1,0,6
Graylog2/graylog2-server,7500860,1,0,0,0,1,0,6
Graylog2/graylog2-server,62207286,1,0,0,0,0,0,1
Graylog2/graylog2-server,62392804,1,0,0,0,0,0,0
Graylog2/graylog2-server,10579652,0,0,0,0,1,0,4
Graylog2/graylog2-server,3905127,0,0,1,1,1,0,2
Graylog2/graylog2-server,65229832,1,1,0,0,0,0,1
Graylog2/graylog2-server,65549685,1,0,0,0,0,0,1
Graylog2/graylog2-server,129094216,1,0,0,0,0,1,2
Graylog2/graylog2-server,11507309,1,0,0,0,0,0,1
Graylog2/graylog2-server,106790460,1,0,0,0,0,0,0
Graylog2/graylog2-server,107971652,1,0,0,0,2,0,9
Graylog2/graylog2-server,28231084,1,0,0,0,0,0,1
Graylog2/graylog2-server,39928630,1,0,0,0,0,0,0
Graylog2/graylog2-server,55175195,1,0,0,0,0,0,0
Graylog2/graylog2-server,72809558,1,0,0,0,0,0,0
Graylog2/graylog2-server,88138322,1,0,0,0,0,0,1
Graylog2/graylog2-server,79256001,1,0,0,0,0,0,1
Graylog2/graylog2-server,60530263,1,0,0,0,0,0,1
Graylog2/graylog2-server,8708620,1,0,1,1,1,0,1
Graylog2/graylog2-server,42402839,0,0,0,0,2,0,2
Graylog2/graylog2-server,2736503,1,0,0,0,0,0,0
Graylog2/graylog2-server,101560354,1,0,0,0,0,0,0
Graylog2/graylog2-server,95401972,1,0,0,0,0,0,1
Graylog2/graylog2-server,95543362,1,0,0,0,0,0,5
Graylog2/graylog2-server,98104345,1,0,0,0,0,0,0
Graylog2/graylog2-server,45951599,1,0,0,0,0,0,1
Graylog2/graylog2-server,53808747,1,0,0,0,0,0,0
Graylog2/graylog2-server,111242710,1,0,0,0,0,0,1
Graylog2/graylog2-server,117771223,1,0,0,0,0,0,0
Graylog2/graylog2-server,141301383,1,0,0,0,0,0,0
Graylog2/graylog2-server,33881070,1,0,0,0,0,0,0
Graylog2/graylog2-server,95797420,1,0,0,0,0,0,0
Graylog2/graylog2-server,11568372,0,0,0,0,0,0,1
Graylog2/graylog2-server,9054377,0,0,0,0,0,0,1
Graylog2/graylog2-server,3018390,1,0,0,1,1,1,10
Graylog2/graylog2-server,125773130,1,0,0,0,0,0,0
Graylog2/graylog2-server,45449739,1,0,0,0,1,0,6
Graylog2/graylog2-server,106797049,1,0,0,0,0,0,0
Graylog2/graylog2-server,108294195,1,0,0,0,0,0,0
Graylog2/graylog2-server,119207192,1,0,0,0,0,0,3
Graylog2/graylog2-server,42790348,1,0,0,0,0,2,3
Graylog2/graylog2-server,33183840,1,0,0,0,0,0,0
Graylog2/graylog2-server,6791524,1,0,0,0,0,0,0
Graylog2/graylog2-server,12066365,0,0,0,1,1,0,6
Graylog2/graylog2-server,1674958,1,0,0,1,1,1,8
Graylog2/graylog2-server,2989034,1,0,0,1,1,1,10
Graylog2/graylog2-server,106991508,0,0,0,0,0,0,0
Graylog2/graylog2-server,133133419,1,0,0,0,0,0,0
Graylog2/graylog2-server,69134948,1,0,0,0,0,0,0
Graylog2/graylog2-server,50478941,1,0,0,1,0,0,10
Graylog2/graylog2-server,150626054,1,0,0,0,1,0,2
Graylog2/graylog2-server,1210265,1,0,0,0,0,0,0
Graylog2/graylog2-server,1611446,1,0,0,0,0,0,1
Graylog2/graylog2-server,2967509,1,0,0,0,0,0,1
Graylog2/graylog2-server,3084519,0,0,1,3,3,2,24
Graylog2/graylog2-server,125833792,1,0,0,0,0,0,0
Graylog2/graylog2-server,20469459,1,0,0,0,0,0,1
Graylog2/graylog2-server,113131104,1,0,1,0,1,0,4
Graylog2/graylog2-server,113653071,1,0,0,0,0,0,0
Graylog2/graylog2-server,119231926,1,0,0,0,1,0,1
Graylog2/graylog2-server,86773182,1,0,0,0,0,0,0
Graylog2/graylog2-server,91802611,1,0,1,0,2,0,2
Graylog2/graylog2-server,8518167,1,0,0,0,0,0,0
Graylog2/graylog2-server,64910943,1,0,0,0,1,0,1
Graylog2/graylog2-server,2736497,1,0,0,0,0,0,0
Graylog2/graylog2-server,27293803,1,0,0,0,0,0,1
Graylog2/graylog2-server,108531985,1,0,0,0,0,0,0
Graylog2/graylog2-server,108817469,1,0,0,0,0,0,0
Graylog2/graylog2-server,113601833,1,0,0,0,0,0,0
Graylog2/graylog2-server,114512003,1,0,0,0,0,0,1
Graylog2/graylog2-server,122498879,1,0,0,0,0,0,2
Graylog2/graylog2-server,122529707,1,0,0,0,0,0,4
Graylog2/graylog2-server,72833825,1,0,0,0,0,0,0
Graylog2/graylog2-server,74091263,1,0,0,0,0,0,2
Graylog2/graylog2-server,33071625,1,0,0,0,0,0,2
Graylog2/graylog2-server,6419194,1,0,0,1,2,0,2
Graylog2/graylog2-server,104897046,1,0,0,0,0,0,0
Graylog2/graylog2-server,113670186,1,0,0,0,0,0,0
Graylog2/graylog2-server,30836223,1,0,0,0,0,0,4
Graylog2/graylog2-server,117704933,1,0,0,0,0,0,0
Graylog2/graylog2-server,123364010,1,0,0,0,0,1,1
Graylog2/graylog2-server,87022026,1,0,0,0,0,0,2
Graylog2/graylog2-server,95801451,1,0,0,0,0,0,0
Graylog2/graylog2-server,7821941,1,0,0,0,0,0,0
Graylog2/graylog2-server,10866833,0,0,0,1,2,1,13
Graylog2/graylog2-server,1793244,1,0,0,0,0,0,4
Graylog2/graylog2-server,44322678,1,0,1,2,4,0,3
Graylog2/graylog2-server,113686250,1,0,0,0,0,0,0
Graylog2/graylog2-server,39518129,1,0,0,0,0,0,0
Graylog2/graylog2-server,48925395,1,0,0,0,0,0,1
Graylog2/graylog2-server,116942449,1,0,0,0,0,0,1
Graylog2/graylog2-server,72463787,1,0,1,2,7,0,17
Graylog2/graylog2-server,147460733,1,0,0,0,0,0,0
Graylog2/graylog2-server,64930324,1,1,0,0,0,0,5
Graylog2/graylog2-server,29342245,1,0,0,0,0,0,0
Graylog2/graylog2-server,113693362,1,0,0,0,0,0,0
Graylog2/graylog2-server,31611004,1,0,0,0,0,0,0
Graylog2/graylog2-server,95617093,1,0,0,0,0,0,0
Graylog2/graylog2-server,96712743,1,0,0,0,0,0,8
Graylog2/graylog2-server,2463768,1,0,0,0,0,0,5
Graylog2/graylog2-server,2958882,1,0,0,0,0,0,3
Graylog2/graylog2-server,3975340,1,0,0,0,0,0,0
Graylog2/graylog2-server,125773582,1,0,0,0,0,0,0
Graylog2/graylog2-server,103911117,1,0,0,0,0,0,0
Graylog2/graylog2-server,104597263,1,0,0,0,0,0,0
Graylog2/graylog2-server,132506513,1,0,0,0,0,0,0
Graylog2/graylog2-server,116685670,1,0,0,0,0,0,1
Graylog2/graylog2-server,31249494,1,0,0,0,0,0,0
Graylog2/graylog2-server,147716731,1,0,0,0,0,0,0
Graylog2/graylog2-server,2967591,1,0,0,1,1,0,6
Graylog2/graylog2-server,65562026,1,0,0,0,0,1,1
Graylog2/graylog2-server,18424301,1,0,1,0,4,1,28
Graylog2/graylog2-server,18589711,1,1,1,1,6,0,4
Graylog2/graylog2-server,36032141,1,0,0,0,0,0,0
Graylog2/graylog2-server,18953047,1,1,0,0,0,0,3
Graylog2/graylog2-server,19253049,1,0,0,0,0,0,0
Graylog2/graylog2-server,80209875,1,0,0,0,0,0,0
Graylog2/graylog2-server,19510550,1,0,0,0,0,0,1
Graylog2/graylog2-server,11256603,1,0,0,0,0,0,0
Graylog2/graylog2-server,45466926,1,0,1,0,1,1,4
Graylog2/graylog2-server,106532566,1,0,0,0,0,0,0
Graylog2/graylog2-server,11859729,1,0,0,0,0,0,3
Graylog2/graylog2-server,38145323,1,0,0,0,0,0,0
Graylog2/graylog2-server,68946479,1,0,0,0,0,0,0
Graylog2/graylog2-server,28965413,1,0,0,0,1,0,1
Graylog2/graylog2-server,38723329,1,0,0,0,0,0,1
Graylog2/graylog2-server,12995527,1,0,0,0,0,0,1
Graylog2/graylog2-server,39276884,1,0,0,0,0,0,0
Graylog2/graylog2-server,30735153,1,0,0,0,0,0,13
Graylog2/graylog2-server,55496033,1,0,0,0,0,0,0
Graylog2/graylog2-server,14663676,1,0,1,0,0,0,9
Graylog2/graylog2-server,41582652,1,0,1,0,2,1,3
Graylog2/graylog2-server,24422372,1,0,0,0,0,1,6
Graylog2/graylog2-server,42979141,1,0,0,0,0,0,1
Graylog2/graylog2-server,43087822,1,0,0,0,0,0,2
Graylog2/graylog2-server,75614676,1,0,0,0,0,0,0
Graylog2/graylog2-server,151260710,1,0,0,0,0,0,2
Graylog2/graylog2-server,76293306,1,0,1,1,1,0,1
Graylog2/graylog2-server,77152401,1,0,0,1,3,0,3
Graylog2/graylog2-server,77474639,1,0,0,0,0,0,1
Graylog2/graylog2-server,17060789,1,0,0,0,1,0,1
Graylog2/graylog2-server,17689830,1,0,0,0,0,0,0
Graylog2/graylog2-server,58448542,1,0,0,0,0,0,1
Graylog2/graylog2-server,18120469,1,0,0,0,0,0,1
Graylog2/graylog2-server,34725766,1,0,1,0,0,1,3
Graylog2/graylog2-server,95772127,1,0,0,0,0,0,0
Graylog2/graylog2-server,8117315,1,0,0,0,0,0,1
Graylog2/graylog2-server,63841445,1,0,1,0,2,0,6
Graylog2/graylog2-server,65071911,1,0,0,0,0,0,0
Graylog2/graylog2-server,9491533,1,0,0,0,0,0,1
Graylog2/graylog2-server,1277299,1,0,0,0,0,0,1
Graylog2/graylog2-server,2935022,1,0,0,1,1,1,7
Graylog2/graylog2-server,36039360,1,0,0,0,0,0,0
Graylog2/graylog2-server,66194244,1,0,0,0,0,0,0
Graylog2/graylog2-server,53074906,1,0,0,0,0,1,1
Graylog2/graylog2-server,105374219,1,0,0,0,0,0,1
Graylog2/graylog2-server,53193154,1,0,0,0,0,0,0
Graylog2/graylog2-server,37605310,1,0,0,0,0,0,1
Graylog2/graylog2-server,46208478,1,0,0,0,0,0,1
Graylog2/graylog2-server,12884563,1,0,0,0,0,0,1
Graylog2/graylog2-server,21417267,1,0,0,0,0,0,1
Graylog2/graylog2-server,111877535,1,0,0,0,0,0,0
Graylog2/graylog2-server,113715085,1,0,0,0,0,0,0
Graylog2/graylog2-server,22774601,1,0,0,1,1,0,1
Graylog2/graylog2-server,115915596,1,0,0,0,0,0,0
Graylog2/graylog2-server,116078883,1,0,0,0,0,0,8
Graylog2/graylog2-server,83700847,1,0,0,0,0,0,0
Graylog2/graylog2-server,49191349,1,0,0,0,0,0,1
Graylog2/graylog2-server,51065233,1,0,0,0,0,1,1
Graylog2/graylog2-server,17423505,1,0,0,0,0,0,1
Graylog2/graylog2-server,78365938,1,0,1,0,3,0,1
Graylog2/graylog2-server,34513321,1,0,1,0,1,0,11
Graylog2/graylog2-server,59858428,1,0,0,0,0,0,5
Graylog2/graylog2-server,93913895,1,0,0,0,0,0,0
Graylog2/graylog2-server,96098639,1,0,0,0,0,0,0
Graylog2/graylog2-server,8104430,1,0,0,0,0,0,2
Graylog2/graylog2-server,64224509,1,0,0,0,0,0,0
Graylog2/graylog2-server,100192832,1,0,0,0,0,0,0
Graylog2/graylog2-server,3070982,1,0,0,0,0,0,2
Graylog2/graylog2-server,101855593,1,0,0,0,0,0,0
Graylog2/graylog2-server,65219578,1,7,1,0,2,0,2
Graylog2/graylog2-server,27408078,1,0,0,0,0,0,0
Graylog2/graylog2-server,104888665,1,0,0,0,0,0,1
Graylog2/graylog2-server,66861442,1,0,1,0,0,0,1
Graylog2/graylog2-server,45674252,1,0,0,0,0,0,0
Graylog2/graylog2-server,46200727,1,0,0,0,0,0,1
Graylog2/graylog2-server,38161410,1,0,0,0,0,0,1
Graylog2/graylog2-server,81351277,1,0,0,0,0,0,0
Graylog2/graylog2-server,21678282,1,0,2,1,4,0,61
Graylog2/graylog2-server,47256189,1,0,0,0,0,0,0
Graylog2/graylog2-server,69892382,1,0,0,0,0,0,0
Graylog2/graylog2-server,22432667,1,0,0,0,0,0,1
Graylog2/graylog2-server,49199569,1,0,1,0,0,0,1
Graylog2/graylog2-server,85509713,1,0,0,0,0,0,4
Graylog2/graylog2-server,142310983,1,0,0,0,0,0,1
Graylog2/graylog2-server,15497257,1,0,0,0,0,0,1
Graylog2/graylog2-server,35644582,1,0,0,0,1,0,1
Graylog2/graylog2-server,93959451,1,0,0,0,0,0,0
Graylog2/graylog2-server,95614057,1,0,0,0,0,0,0
Graylog2/graylog2-server,63363264,1,0,0,0,0,0,0
Graylog2/graylog2-server,10426016,0,0,0,0,0,0,4
Graylog2/graylog2-server,78218529,0,0,0,0,0,0,1
Graylog2/graylog2-server,1729394,1,0,0,0,0,1,2
Graylog2/graylog2-server,2571778,1,0,0,0,0,0,0
Graylog2/graylog2-server,101617031,1,0,0,0,0,0,0
Graylog2/graylog2-server,101878913,1,0,0,0,0,0,0
Graylog2/graylog2-server,18591534,1,0,0,0,0,0,1
Graylog2/graylog2-server,10346667,0,0,0,1,2,0,2
Graylog2/graylog2-server,44810578,1,0,1,0,2,0,6
Graylog2/graylog2-server,80209406,1,0,0,0,0,0,0
Graylog2/graylog2-server,27304614,1,1,0,0,0,0,1
Graylog2/graylog2-server,27410973,1,0,0,0,0,0,2
Graylog2/graylog2-server,10771288,0,0,0,1,1,0,3
Graylog2/graylog2-server,27876349,1,0,0,0,0,0,0
Graylog2/graylog2-server,108256344,1,0,0,0,0,0,0
Graylog2/graylog2-server,37908972,1,0,1,2,3,0,5
Graylog2/graylog2-server,38024290,1,0,0,0,0,0,0
Graylog2/graylog2-server,81573136,1,0,0,0,0,0,0
Graylog2/graylog2-server,12370738,1,0,0,0,0,0,11
Graylog2/graylog2-server,54436949,1,0,0,0,0,0,0
Graylog2/graylog2-server,54881257,1,0,0,0,0,0,1
Graylog2/graylog2-server,47645475,1,0,0,0,0,0,3
Graylog2/graylog2-server,137797837,1,0,0,0,0,0,0
Graylog2/graylog2-server,115365238,1,0,0,0,0,0,0
Graylog2/graylog2-server,23100411,1,0,0,0,2,0,18
Graylog2/graylog2-server,116144074,1,0,0,0,0,0,2
Graylog2/graylog2-server,116926359,1,0,0,0,0,0,0
Graylog2/graylog2-server,31062984,1,0,0,0,0,0,1
Graylog2/graylog2-server,14554179,1,0,0,0,2,0,3
Graylog2/graylog2-server,31890109,1,0,0,0,0,0,1
Graylog2/graylog2-server,144409951,1,0,0,0,0,0,0
Graylog2/graylog2-server,25864994,1,0,0,0,0,0,1
Graylog2/graylog2-server,43454373,1,0,0,0,0,0,1
Graylog2/graylog2-server,32004065,1,0,0,0,0,0,0
Graylog2/graylog2-server,26953799,1,0,1,0,0,0,2
Graylog2/graylog2-server,33052189,1,0,0,1,1,0,1
Graylog2/graylog2-server,6379335,1,0,0,1,1,0,1
Graylog2/graylog2-server,3729741,0,0,0,1,1,0,6
Graylog2/graylog2-server,103575610,1,0,0,0,0,0,0
Graylog2/graylog2-server,128858715,1,0,1,0,0,0,2
Graylog2/graylog2-server,106447555,1,0,1,0,2,0,4
Graylog2/graylog2-server,106516996,1,0,0,0,0,0,0
Graylog2/graylog2-server,53355696,1,0,0,0,1,0,1
Graylog2/graylog2-server,11733852,1,0,0,0,1,0,2
Graylog2/graylog2-server,11974989,1,0,0,0,0,0,1
Graylog2/graylog2-server,67971233,1,0,0,0,0,0,4
Graylog2/graylog2-server,38167401,1,0,0,0,0,0,1
Graylog2/graylog2-server,29129025,1,0,0,0,1,0,1
Graylog2/graylog2-server,38931193,1,0,0,0,0,0,3
Graylog2/graylog2-server,47232438,1,0,0,0,0,0,0
Graylog2/graylog2-server,47524073,1,0,0,0,0,0,1
Graylog2/graylog2-server,22440722,1,0,0,0,0,0,0
Graylog2/graylog2-server,13709411,1,0,0,0,0,0,0
Graylog2/graylog2-server,13814091,1,0,0,0,1,0,3
Graylog2/graylog2-server,71948258,1,0,0,0,0,0,1
Graylog2/graylog2-server,49321282,1,0,0,0,0,0,1
Graylog2/graylog2-server,41950607,1,0,1,0,0,0,2
Graylog2/graylog2-server,31416076,1,0,0,0,0,0,0
Graylog2/graylog2-server,42391767,1,0,0,0,0,0,1
Graylog2/graylog2-server,87006027,1,3,0,0,0,0,1
Graylog2/graylog2-server,154799157,1,0,0,1,2,0,20
Graylog2/graylog2-server,79299443,1,0,0,0,1,0,1
Graylog2/graylog2-server,10298813,0,0,1,0,1,0,6
Graylog2/graylog2-server,41259277,0,0,0,0,0,0,2
Graylog2/graylog2-server,1340950,1,0,0,0,1,0,3
Graylog2/graylog2-server,2965043,1,0,0,0,0,0,2
Graylog2/graylog2-server,65101607,1,0,0,0,0,0,2
Graylog2/graylog2-server,44232310,1,0,0,0,0,0,1
Graylog2/graylog2-server,19049463,1,0,0,0,0,0,1
Graylog2/graylog2-server,11787161,1,0,0,0,0,0,1
Graylog2/graylog2-server,109340465,1,0,0,0,0,0,0
Graylog2/graylog2-server,135012159,1,0,0,0,0,0,4
Graylog2/graylog2-server,47793965,1,0,0,0,0,0,1
Graylog2/graylog2-server,47818426,1,0,0,0,0,0,0
Graylog2/graylog2-server,70364979,1,0,0,0,0,0,0
Graylog2/graylog2-server,48493259,1,0,1,0,0,0,3
Graylog2/graylog2-server,13908790,1,0,0,0,0,0,2
Graylog2/graylog2-server,116081653,1,0,0,0,0,0,8
Graylog2/graylog2-server,138340252,1,0,0,0,0,0,0
Graylog2/graylog2-server,72290555,1,0,0,0,0,0,0
Graylog2/graylog2-server,50082294,1,0,0,0,0,0,0
Graylog2/graylog2-server,42295188,1,0,0,0,0,0,3
Graylog2/graylog2-server,42548514,1,0,0,0,0,0,1
Graylog2/graylog2-server,15866697,1,0,0,0,0,0,1
Graylog2/graylog2-server,31914597,1,0,0,0,0,0,1
Graylog2/graylog2-server,26066421,1,0,0,0,0,0,4
Graylog2/graylog2-server,149194897,1,0,0,0,0,0,0
Graylog2/graylog2-server,75628910,1,0,2,2,3,0,5
Graylog2/graylog2-server,17749361,1,1,0,0,0,0,1
Graylog2/graylog2-server,62055230,1,0,0,0,0,0,0
Graylog2/graylog2-server,8441848,1,0,2,2,3,0,13
Graylog2/graylog2-server,8521874,1,0,0,0,0,0,2
Graylog2/graylog2-server,64053380,1,0,0,0,0,1,3
Graylog2/graylog2-server,65052245,1,0,0,0,0,0,0
Graylog2/graylog2-server,49495761,0,0,0,0,0,0,2
Graylog2/graylog2-server,1210981,1,0,0,0,0,0,0
Graylog2/graylog2-server,65102011,1,0,0,0,0,0,0
Graylog2/graylog2-server,36039363,1,0,0,0,0,0,0
